OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
581,6032052,Canal at Basin,NOT AVAILABLE,5530,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.95635031,-90.07375954,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70112,Canal at Basin - NORTA
582,6032053,Canal at Salcedo,NOT AVAILABLE,8084,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.96819,-90.09124,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70119,Canal at Salcedo - NORTA
583,6032054,N. Carrollton at Orleans,NOT AVAILABLE,1022,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.9791487,-90.09569195,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70119,N. Carrollton at Orleans - NORTA
584,6032055,N. Carrollton at Dumaine,NOT AVAILABLE,2178,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.98060589,-90.09412018,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70119,N. Carrollton at Dumaine - NORTA
585,6032056,N. Carrollton at St Louis,NOT AVAILABLE,2180,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.97758628,-90.09736331,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70119,N. Carrollton at St Louis - NORTA
586,6032057,N. Carrollton at Bienville,NOT AVAILABLE,2181,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.97620151,-90.09882913,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70119,N. Carrollton at Bienville - NORTA
587,6032058,Museum of Art,NOT AVAILABLE,7646,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.98385,-90.09004,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70124,Museum of Art - NORTA
588,6032059,Canal and Wells,NOT AVAILABLE,8369,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.95041572,-90.06499142,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,Canal and Wells - NORTA
589,6032060,S. Carrollton at S. Claiborne,NOT AVAILABLE,204,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.9556394,-90.12074575,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at S. Claiborne - NORTA
590,6032061,S. Carrollton at Sycamore,NOT AVAILABLE,205,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.95435273,-90.12211825,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at Sycamore - NORTA
591,6032062,S. Carrollton at Spruce,NOT AVAILABLE,206,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.95299455,-90.12357054,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at Spruce - NORTA
592,6032063,S. Carrollton at Hickory,NOT AVAILABLE,207,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.95151139,-90.12515567,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at Hickory - NORTA
593,6032064,S. Carrollton at Jeannette,NOT AVAILABLE,208,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94945878,-90.12737568,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at Jeannette - NORTA
594,6032065,S. Carrollton at Willow,NOT AVAILABLE,209,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94879131,-90.12811673,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at Willow - NORTA
595,6032066,S. Carrollton at Oak,NOT AVAILABLE,210,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94734995,-90.12963899,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at Oak - NORTA
596,6032067,S. Carrollton at Freret,NOT AVAILABLE,211,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94590881,-90.13113662,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at Freret - NORTA
597,6032068,S. Carrollton at Maple,NOT AVAILABLE,212,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94433696,-90.13286019,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at Maple - NORTA
598,6032069,S. Carrollton at St Charles,NOT AVAILABLE,213,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94322694,-90.13403445,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at St Charles - NORTA
599,6032070,St Charles at Hillary,NOT AVAILABLE,215,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93994337,-90.13023604,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at Hillary - NORTA
600,6032071,St Charles at Lowerline,NOT AVAILABLE,216,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93827388,-90.12817762,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at Lowerline - NORTA
601,6032072,St Charles at Broadway,NOT AVAILABLE,217,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93735622,-90.12693533,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at Broadway - NORTA
602,6032073,St Charles at Walnut,NOT AVAILABLE,218,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93631766,-90.12547759,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at Walnut - NORTA
603,6032074,St Charles at Tulane University,NOT AVAILABLE,219,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93521191,-90.12392552,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at Tulane University - NORTA
604,6032075,St Charles at Tulane/Loyola,NOT AVAILABLE,220,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93422051,-90.12252119,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at Tulane/Loyola - NORTA
605,6032076,St Charles at Exposition,NOT AVAILABLE,221,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93362542,-90.12167105,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at Exposition - NORTA
606,6032077,St Charles at Calhoun,NOT AVAILABLE,222,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93299963,-90.12077707,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at Calhoun - NORTA
607,6032078,St Charles at Webster,NOT AVAILABLE,223,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93199159,-90.11934794,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at Webster - NORTA
608,6032079,St Charles at State,NOT AVAILABLE,224,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93116791,-90.11818634,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at State - NORTA
609,6032080,St Charles at Nashville,NOT AVAILABLE,225,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93028679,-90.11671725,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Nashville - NORTA
610,6032081,St Charles at Valmont,NOT AVAILABLE,228,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92786206,-90.11156722,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Valmont - NORTA
611,6032082,St Charles at Dufossat,NOT AVAILABLE,229,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92747067,-90.11073984,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Dufossat - NORTA
612,6032083,St Charles at Robert,NOT AVAILABLE,230,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92660178,-90.10890308,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Robert - NORTA
613,6032084,St Charles at Bordeaux,NOT AVAILABLE,231,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92612268,-90.10680393,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Bordeaux - NORTA
614,6032085,St Charles at Cadiz,NOT AVAILABLE,232,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.9263,-90.10452708,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Cadiz - NORTA
615,6032086,St Charles at Napoleon,NOT AVAILABLE,233,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92647718,-90.10227344,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Napoleon - NORTA
616,6032087,St Charles at Milan,NOT AVAILABLE,234,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92667417,-90.09976801,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Milan - NORTA
617,6032088,St Charles at Constantinople,NOT AVAILABLE,235,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92684971,-90.09752195,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Constantinople - NORTA
618,6032089,St Charles at Peniston,NOT AVAILABLE,236,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92699366,-90.09567813,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Peniston - NORTA
619,6032090,St Charles at Foucher,NOT AVAILABLE,237,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92741651,-90.09380557,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Foucher - NORTA
620,6032091,St Charles at Louisiana,NOT AVAILABLE,238,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92818381,-90.09167893,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Louisiana - NORTA
621,6032092,St Charles at Eighth Street,NOT AVAILABLE,239,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92934,-90.08892,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Eighth Street - NORTA
622,6032093,St Charles at Sixth Street,NOT AVAILABLE,240,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93017679,-90.08739701,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Sixth Street - NORTA
623,6032094,St Charles at Washington,NOT AVAILABLE,241,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93094,-90.08604,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Washington - NORTA
624,6032095,St Charles at Third Street,NOT AVAILABLE,242,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93184,-90.08442,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Third Street - NORTA
625,6032096,St Charles at First Street,NOT AVAILABLE,243,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93276,-90.0828,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at First Street - NORTA
626,6032097,St Charles at Jackson,NOT AVAILABLE,244,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93403984,-90.08073809,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Jackson - NORTA
627,6032098,St Charles at St Andrew,NOT AVAILABLE,245,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93539257,-90.0786977,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at St Andrew - NORTA
628,6032099,St Charles at Felicity,NOT AVAILABLE,246,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.9361992,-90.07770725,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Felicity - NORTA
629,6032100,St Charles at Euterpe,NOT AVAILABLE,247,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.93776314,-90.07648411,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Euterpe - NORTA
630,6032101,St Charles at Melpomene,NOT AVAILABLE,248,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.9389871,-90.07557556,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Melpomene - NORTA
631,6032102,St Charles at Erato,NOT AVAILABLE,249,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94049615,-90.07445538,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Erato - NORTA
632,6032103,St Charles at Lee Circle,NOT AVAILABLE,250,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94275938,-90.07278236,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Lee Circle - NORTA
633,6032104,Carondelet at Julia,NOT AVAILABLE,252,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94605439,-90.07296415,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,Carondelet at Julia - NORTA
634,6032105,Carondelet at Girod,NOT AVAILABLE,253,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94747254,-90.07253824,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,Carondelet at Girod - NORTA
635,6032106,Carondelet at Poydras,NOT AVAILABLE,254,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94963969,-90.0719059,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,Carondelet at Poydras - NORTA
636,6032107,Carondelet at Gravier,NOT AVAILABLE,255,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.95187277,-90.07120265,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,Carondelet at Gravier - NORTA
637,6032108,St Charles at Common,NOT AVAILABLE,257,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.95227064,-90.06977397,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Common - NORTA
638,6032109,St Charles at Poydras,NOT AVAILABLE,259,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94970038,-90.07054333,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70139,St Charles at Poydras - NORTA
639,6032110,St Charles at Lafayette,NOT AVAILABLE,260,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94838501,-90.07094287,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Lafayette - NORTA
640,6032111,St Charles at St Joseph,NOT AVAILABLE,261,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94453564,-90.07213396,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at St Joseph - NORTA
641,6032112,St Charles at Joseph,NOT AVAILABLE,286,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92935825,-90.114693,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Joseph - NORTA
642,6032113,St Charles at Fern,NOT AVAILABLE,295,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94184692,-90.13262361,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,St Charles at Fern - NORTA
643,6032114,S. Carrollton at Birch,NOT AVAILABLE,304,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.95006061,-90.12670751,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70118,S. Carrollton at Birch - NORTA
644,6032115,St Charles at Josephine,NOT AVAILABLE,2878,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.934675,-90.07978104,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Josephine - NORTA
645,6032116,St Charles at Julia,NOT AVAILABLE,3383,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94601441,-90.07164295,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Julia - NORTA
646,6032117,St Charles at Jefferson,NOT AVAILABLE,3604,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.92858034,-90.11308559,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70115,St Charles at Jefferson - NORTA
647,6032118,St Charles at Union,NOT AVAILABLE,5268,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.95111066,-90.07014426,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Union - NORTA
648,6032119,St Charles at Girod,NOT AVAILABLE,8334,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94742202,-90.07123962,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,St Charles at Girod - NORTA
649,6032120,Howard Ave. at Carondelet,NOT AVAILABLE,8367,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.94378254,-90.07318289,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015-09-25T00:00:00.000Z,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,Howard Ave. at Carondelet - NORTA
